EmployeeID,Age,BusinessTravel,Department,DistanceFromHome,Education,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
3409,31,Travel_Frequently,Research & Development,5,2,Sales Executive,65020,1.0,12,3,4,0,3.0,1.0,3.0,3,3
3409,31,Travel_Frequently,Research & Development,5,2,Sales Executive,65020,1.0,12,3,4,0,3.0,1.0,3.0,3,3
3410,18,Non-Travel,Sales,5,4,Manager,32300,1.0,12,3,0,0,2.0,4.0,3.0,3,3
3410,18,Non-Travel,Sales,5,4,Manager,32300,1.0,12,3,0,0,2.0,4.0,3.0,3,3
3411,54,Travel_Rarely,Sales,23,3,Laboratory Technician,136030,8.0,13,2,10,0,3.0,3.0,3.0,3,3
3411,54,Travel_Rarely,Sales,23,3,Laboratory Technician,136030,8.0,13,2,10,0,3.0,3.0,3.0,3,3
3412,35,Travel_Rarely,Research & Development,6,4,Manufacturing Director,119960,1.0,19,3,16,10,3.0,3.0,2.0,3,3
3412,35,Travel_Rarely,Research & Development,6,4,Manufacturing Director,119960,1.0,19,3,16,10,3.0,3.0,2.0,3,3
3413,30,Travel_Rarely,Research & Development,4,3,Healthcare Representative,56050,0.0,12,0,8,1,2.0,1.0,2.0,2,3
3413,30,Travel_Rarely,Research & Development,4,3,Healthcare Representative,56050,0.0,12,0,8,1,2.0,1.0,2.0,2,3
7824,20,Travel_Rarely,Research & Development,2,2,Research Scientist,63970,1.0,17,3,1,0,4.0,1.0,3.0,3,3
7825,30,Travel_Frequently,Research & Development,8,4,Sales Executive,191440,0.0,11,3,3,1,2.0,2.0,3.0,3,3
3416,26,Travel_Rarely,Sales,1,3,Research Scientist,175840,1.0,20,2,8,1,4.0,4.0,3.0,3,4
3416,26,Travel_Rarely,Sales,1,3,Research Scientist,175840,1.0,20,2,8,1,4.0,4.0,3.0,3,4
3417,22,Travel_Rarely,Research & Development,8,3,Sales Representative,49070,1.0,21,2,4,1,2.0,1.0,2.0,3,4
3417,22,Travel_Rarely,Research & Development,8,3,Sales Representative,49070,1.0,21,2,4,1,2.0,1.0,2.0,3,4
3418,48,Travel_Rarely,Human Resources,2,4,Sales Executive,45540,2.0,11,3,2,2,1.0,3.0,3.0,3,3
3418,48,Travel_Rarely,Human Resources,2,4,Sales Executive,45540,2.0,11,3,2,2,1.0,3.0,3.0,3,3
3419,48,Travel_Rarely,Sales,3,3,Research Director,54150,7.0,11,1,15,4,3.0,3.0,3.0,3,3
3419,48,Travel_Rarely,Sales,3,3,Research Director,54150,7.0,11,1,15,4,3.0,3.0,3.0,3,3
3420,41,Travel_Rarely,Research & Development,2,3,Research Scientist,47410,6.0,16,3,2,2,4.0,3.0,3.0,3,3
3420,41,Travel_Rarely,Research & Development,2,3,Research Scientist,47410,6.0,16,3,2,2,4.0,3.0,3.0,3,3
3421,39,Travel_Rarely,Sales,2,3,Human Resources,21150,1.0,18,3,21,11,4.0,4.0,3.0,4,3
3421,39,Travel_Rarely,Sales,2,3,Human Resources,21150,1.0,18,3,21,11,4.0,4.0,3.0,4,3
3422,27,Travel_Rarely,Research & Development,3,3,Human Resources,31610,0.0,13,0,3,2,1.0,4.0,3.0,3,3
3422,27,Travel_Rarely,Research & Development,3,3,Human Resources,31610,0.0,13,0,3,2,1.0,4.0,3.0,3,3
3423,35,Travel_Rarely,Sales,24,3,Sales Executive,57450,1.0,17,4,3,1,2.0,4.0,2.0,3,3
3423,35,Travel_Rarely,Sales,24,3,Sales Executive,57450,1.0,17,4,3,1,2.0,4.0,2.0,3,3
3424,42,Travel_Rarely,Research & Development,23,4,Research Scientist,23730,6.0,14,3,1,0,4.0,3.0,4.0,4,3
3424,42,Travel_Rarely,Research & Development,23,4,Research Scientist,23730,6.0,14,3,1,0,4.0,3.0,4.0,4,3
3425,50,Travel_Rarely,Sales,27,3,Sales Executive,33100,4.0,22,3,1,0,1.0,4.0,3.0,4,4
3425,50,Travel_Rarely,Sales,27,3,Sales Executive,33100,4.0,22,3,1,0,1.0,4.0,3.0,4,4
3426,59,Travel_Rarely,Research & Development,16,4,Laboratory Technician,186650,3.0,12,3,5,4,3.0,4.0,3.0,2,3
3426,59,Travel_Rarely,Research & Development,16,4,Laboratory Technician,186650,3.0,12,3,5,4,3.0,4.0,3.0,2,3
7837,37,Travel_Rarely,Sales,15,3,Laboratory Technician,44850,5.0,11,2,1,0,1.0,2.0,1.0,4,3
3428,55,Travel_Frequently,Research & Development,26,2,Sales Executive,27890,3.0,13,2,8,6,3.0,2.0,3.0,2,3
3428,55,Travel_Frequently,Research & Development,26,2,Sales Executive,27890,3.0,13,2,8,6,3.0,2.0,3.0,2,3
3429,41,Non-Travel,Research & Development,19,1,Research Scientist,58280,1.0,13,0,21,5,2.0,3.0,3.0,3,3
3429,41,Non-Travel,Research & Development,19,1,Research Scientist,58280,1.0,13,0,21,5,2.0,3.0,3.0,3,3
3430,38,Travel_Rarely,Research & Development,24,2,Laboratory Technician,23260,8.0,14,3,1,0,2.0,4.0,3.0,4,3
3430,38,Travel_Rarely,Research & Development,24,2,Laboratory Technician,23260,8.0,14,3,1,0,2.0,4.0,3.0,4,3
7841,26,Non-Travel,Research & Development,21,1,Manufacturing Director,135250,8.0,17,4,2,2,2.0,1.0,3.0,2,3
7842,52,Travel_Rarely,Research & Development,5,4,Human Resources,14200,1.0,13,2,32,6,1.0,4.0,3.0,4,3
3433,44,Travel_Rarely,Research & Development,16,3,Healthcare Representative,80200,3.0,11,2,12,11,4.0,4.0,3.0,3,3
3433,44,Travel_Rarely,Research & Development,16,3,Healthcare Representative,80200,3.0,11,2,12,11,4.0,4.0,3.0,3,3
3434,50,Non-Travel,Human Resources,2,2,Laboratory Technician,36880,0.0,11,3,18,0,4.0,3.0,3.0,2,3
3434,50,Non-Travel,Human Resources,2,2,Laboratory Technician,36880,0.0,11,3,18,0,4.0,3.0,3.0,2,3
7845,36,Travel_Rarely,Sales,2,4,Sales Executive,54820,1.0,18,3,17,15,3.0,1.0,3.0,3,3
3436,39,Travel_Frequently,Sales,11,3,Sales Executive,160150,1.0,11,3,21,2,4.0,1.0,3.0,4,3
3436,39,Travel_Frequently,Sales,11,3,Sales Executive,160150,1.0,11,3,21,2,4.0,1.0,3.0,4,3
3437,33,Non-Travel,Sales,9,2,Sales Representative,12000,0.0,11,3,2,2,2.0,4.0,2.0,3,3
3437,33,Non-Travel,Sales,9,2,Sales Representative,12000,0.0,11,3,2,2,2.0,4.0,2.0,3,3
3438,45,Travel_Rarely,Research & Development,7,2,Human Resources,56610,3.0,12,2,9,1,4.0,4.0,4.0,2,3
3438,45,Travel_Rarely,Research & Development,7,2,Human Resources,56610,3.0,12,2,9,1,4.0,4.0,4.0,2,3
3439,32,Non-Travel,Research & Development,15,3,Manager,69290,9.0,20,6,8,7,4.0,3.0,3.0,1,4
3439,32,Non-Travel,Research & Development,15,3,Manager,69290,9.0,20,6,8,7,4.0,3.0,3.0,1,4
3440,34,Travel_Rarely,Sales,6,4,Research Director,96130,0.0,12,5,15,0,2.0,4.0,2.0,2,3
3440,34,Travel_Rarely,Sales,6,4,Research Director,96130,0.0,12,5,15,0,2.0,4.0,2.0,2,3
3441,59,Travel_Rarely,Research & Development,5,3,Research Scientist,56740,3.0,12,6,6,0,2.0,4.0,1.0,3,3
3441,59,Travel_Rarely,Research & Development,5,3,Research Scientist,56740,3.0,12,6,6,0,2.0,4.0,1.0,3,3
3442,45,Travel_Rarely,Research & Development,16,1,Sales Executive,54840,1.0,20,6,6,0,2.0,2.0,3.0,3,4
3442,45,Travel_Rarely,Research & Development,16,1,Sales Executive,54840,1.0,20,6,6,0,2.0,2.0,3.0,3,4
3443,53,Travel_Frequently,Sales,8,2,Research Scientist,120610,2.0,20,2,15,6,3.0,2.0,3.0,4,4
3443,53,Travel_Frequently,Sales,8,2,Research Scientist,120610,2.0,20,2,15,6,3.0,2.0,3.0,4,4
7854,36,Travel_Rarely,Research & Development,7,2,Research Scientist,56600,7.0,12,3,1,0,1.0,3.0,2.0,3,3
7855,26,Travel_Frequently,Sales,2,3,Research Scientist,48210,6.0,14,2,3,1,1.0,1.0,3.0,3,3
3446,34,Travel_Rarely,Research & Development,2,2,Sales Representative,64100,1.0,13,5,1,0,3.0,3.0,3.0,2,3
3446,34,Travel_Rarely,Research & Development,2,2,Sales Representative,64100,1.0,13,5,1,0,3.0,3.0,3.0,2,3
3447,28,Travel_Rarely,Research & Development,10,3,Sales Representative,52100,1.0,15,1,1,0,4.0,2.0,3.0,4,3
3447,28,Travel_Rarely,Research & Development,10,3,Sales Representative,52100,1.0,15,1,1,0,4.0,2.0,3.0,4,3
3448,38,Travel_Frequently,Sales,9,4,Research Scientist,26950,3.0,14,4,2,2,3.0,3.0,3.0,1,3
3448,38,Travel_Frequently,Sales,9,4,Research Scientist,26950,3.0,14,4,2,2,3.0,3.0,3.0,1,3
3449,50,Travel_Rarely,Research & Development,5,4,Sales Executive,118780,2.0,13,2,8,7,2.0,3.0,2.0,3,3
3449,50,Travel_Rarely,Research & Development,5,4,Sales Executive,118780,2.0,13,2,8,7,2.0,3.0,2.0,3,3
3450,37,Travel_Rarely,Research & Development,1,3,Laboratory Technician,170680,3.0,23,6,4,0,4.0,2.0,2.0,3,4
3450,37,Travel_Rarely,Research & Development,1,3,Laboratory Technician,170680,3.0,23,6,4,0,4.0,2.0,2.0,3,4
3451,40,Travel_Rarely,Human Resources,2,3,Sales Executive,24550,1.0,15,2,7,7,3.0,1.0,2.0,3,3
3451,40,Travel_Rarely,Human Resources,2,3,Sales Executive,24550,1.0,15,2,7,7,3.0,1.0,2.0,3,3
3452,26,Travel_Frequently,Research & Development,3,3,Laboratory Technician,139640,1.0,11,1,5,1,1.0,3.0,3.0,2,3
3452,26,Travel_Frequently,Research & Development,3,3,Laboratory Technician,139640,1.0,11,1,5,1,1.0,3.0,3.0,2,3
3453,46,Travel_Rarely,Research & Development,2,1,Research Scientist,49410,9.0,13,2,2,2,4.0,4.0,3.0,2,3
3453,46,Travel_Rarely,Research & Development,2,1,Research Scientist,49410,9.0,13,2,2,2,4.0,4.0,3.0,2,3
3454,54,Travel_Rarely,Research & Development,5,3,Manufacturing Director,24780,6.0,11,0,9,7,3.0,3.0,3.0,3,3
3454,54,Travel_Rarely,Research & Development,5,3,Manufacturing Director,24780,6.0,11,0,9,7,3.0,3.0,3.0,3,3
3455,56,Travel_Frequently,Research & Development,1,2,Manufacturing Director,52280,2.0,11,4,5,0,1.0,3.0,3.0,3,3
3455,56,Travel_Frequently,Research & Development,1,2,Manufacturing Director,52280,2.0,11,4,5,0,1.0,3.0,3.0,3,3
3456,36,Travel_Rarely,Research & Development,4,2,Human Resources,44780,0.0,18,3,14,7,4.0,4.0,2.0,3,3
3456,36,Travel_Rarely,Research & Development,4,2,Human Resources,44780,0.0,18,3,14,7,4.0,4.0,2.0,3,3
3457,55,Non-Travel,Research & Development,2,3,Manager,75470,7.0,16,2,9,6,3.0,1.0,4.0,2,3
3457,55,Non-Travel,Research & Development,2,3,Manager,75470,7.0,16,2,9,6,3.0,1.0,4.0,2,3
3458,43,Travel_Rarely,Sales,25,2,Research Scientist,50550,5.0,22,2,1,0,3.0,4.0,3.0,2,4
3458,43,Travel_Rarely,Sales,25,2,Research Scientist,50550,5.0,22,2,1,0,3.0,4.0,3.0,2,4
7869,20,Travel_Frequently,Sales,8,3,Sales Executive,34640,1.0,20,3,2,0,4.0,4.0,3.0,2,4
7870,21,Travel_Rarely,Research & Development,1,4,Manager,57750,1.0,18,2,1,1,3.0,1.0,2.0,3,3
3461,46,Travel_Rarely,Sales,12,3,Healthcare Representative,89430,8.0,12,6,16,1,4.0,1.0,3.0,3,3
3461,46,Travel_Rarely,Sales,12,3,Healthcare Representative,89430,8.0,12,6,16,1,4.0,1.0,3.0,3,3
7872,51,Travel_Rarely,Sales,23,3,Research Scientist,192720,9.0,20,2,10,2,1.0,3.0,4.0,3,4
7873,28,Non-Travel,Research & Development,19,4,Laboratory Technician,52380,1.0,17,4,10,1,2.0,1.0,2.0,2,3
3464,26,Travel_Rarely,Research & Development,5,4,Sales Executive,46820,1.0,11,3,5,1,1.0,1.0,3.0,1,3
3464,26,Travel_Rarely,Research & Development,5,4,Sales Executive,46820,1.0,11,3,5,1,1.0,1.0,3.0,1,3
3465,30,Travel_Rarely,Research & Development,8,3,Sales Executive,183000,0.0,14,6,6,0,3.0,1.0,2.0,3,3
3465,30,Travel_Rarely,Research & Development,8,3,Sales Executive,183000,0.0,14,6,6,0,3.0,1.0,2.0,3,3
3466,41,Travel_Rarely,Sales,1,4,Research Director,52570,1.0,14,2,10,0,2.0,3.0,3.0,4,3
3466,41,Travel_Rarely,Sales,1,4,Research Director,52570,1.0,14,2,10,0,2.0,3.0,3.0,4,3
3467,38,Travel_Rarely,Research & Development,5,3,Sales Executive,63490,0.0,11,3,19,1,3.0,3.0,2.0,3,3
3467,38,Travel_Rarely,Research & Development,5,3,Sales Executive,63490,0.0,11,3,19,1,3.0,3.0,2.0,3,3
3468,40,Travel_Rarely,Sales,1,4,Sales Executive,48690,4.0,12,2,11,11,1.0,4.0,3.0,3,3
3468,40,Travel_Rarely,Sales,1,4,Sales Executive,48690,4.0,12,2,11,11,1.0,4.0,3.0,3,3
3469,27,Non-Travel,Sales,11,3,Laboratory Technician,99850,1.0,14,3,3,1,1.0,3.0,3.0,2,3
3469,27,Non-Travel,Sales,11,3,Laboratory Technician,99850,1.0,14,3,3,1,1.0,3.0,3.0,2,3
3470,55,Travel_Frequently,Research & Development,23,5,Laboratory Technician,36970,3.0,13,1,3,1,4.0,2.0,3.0,3,3
3470,55,Travel_Frequently,Research & Development,23,5,Laboratory Technician,36970,3.0,13,1,3,1,4.0,2.0,3.0,3,3
3471,28,Travel_Rarely,Research & Development,1,3,Healthcare Representative,74570,3.0,11,1,8,1,3.0,3.0,4.0,4,3
3471,28,Travel_Rarely,Research & Development,1,3,Healthcare Representative,74570,3.0,11,1,8,1,3.0,3.0,4.0,4,3
7882,44,Travel_Rarely,Research & Development,18,4,Sales Executive,21190,9.0,15,3,20,3,2.0,1.0,3.0,3,3
3473,33,Travel_Rarely,Sales,23,4,Sales Executive,39830,4.0,12,3,3,1,4.0,4.0,3.0,3,3
3473,33,Travel_Rarely,Sales,23,4,Sales Executive,39830,4.0,12,3,3,1,4.0,4.0,3.0,3,3
7884,35,Travel_Rarely,Sales,7,4,Sales Representative,61180,0.0,21,3,8,4,4.0,1.0,3.0,2,4
7885,33,Travel_Frequently,Research & Development,1,2,Sales Executive,62140,1.0,19,3,13,3,1.0,3.0,3.0,3,3
3476,28,Travel_Rarely,Human Resources,1,1,Research Scientist,63470,1.0,15,2,4,2,1.0,3.0,2.0,3,3
3476,28,Travel_Rarely,Human Resources,1,1,Research Scientist,63470,1.0,15,2,4,2,1.0,3.0,2.0,3,3
3477,34,Travel_Frequently,Sales,29,4,Research Scientist,115100,0.0,14,5,6,0,1.0,4.0,2.0,3,3
3477,34,Travel_Frequently,Sales,29,4,Research Scientist,115100,0.0,14,5,6,0,1.0,4.0,2.0,3,3
3478,37,Travel_Rarely,Research & Development,7,4,Sales Executive,71430,2.0,21,6,1,0,4.0,4.0,3.0,2,4
3478,37,Travel_Rarely,Research & Development,7,4,Sales Executive,71430,2.0,21,6,1,0,4.0,4.0,3.0,2,4
7889,25,Travel_Rarely,Human Resources,25,4,Research Scientist,82680,1.0,12,3,7,5,4.0,4.0,4.0,2,3
7890,26,Travel_Rarely,Sales,8,2,Sales Executive,80950,1.0,15,3,1,0,1.0,3.0,2.0,4,3
7891,33,Travel_Rarely,Research & Development,8,2,Manufacturing Director,29040,4.0,13,2,2,2,1.0,2.0,3.0,3,3
3482,42,Travel_Rarely,Research & Development,11,1,Research Scientist,60320,0.0,14,2,22,13,4.0,1.0,3.0,2,3
3482,42,Travel_Rarely,Research & Development,11,1,Research Scientist,60320,0.0,14,2,22,13,4.0,1.0,3.0,2,3
7893,28,Travel_Frequently,Research & Development,7,3,Manager,29760,1.0,14,3,1,0,1.0,2.0,3.0,3,3
7894,50,Travel_Frequently,Research & Development,1,4,Research Scientist,159920,3.0,14,3,0,0,4.0,3.0,3.0,3,3
3485,33,Travel_Frequently,Sales,9,3,Research Scientist,46490,0.0,12,2,3,0,4.0,2.0,3.0,2,3
3485,33,Travel_Frequently,Sales,9,3,Research Scientist,46490,0.0,12,2,3,0,4.0,2.0,3.0,2,3
3486,34,Non-Travel,Sales,1,1,Research Director,26960,3.0,23,3,0,0,3.0,4.0,3.0,3,4
3486,34,Non-Travel,Sales,1,1,Research Director,26960,3.0,23,3,0,0,3.0,4.0,3.0,3,4
3487,48,Non-Travel,Sales,2,1,Sales Executive,23700,2.0,11,3,5,2,1.0,4.0,2.0,3,3
3487,48,Non-Travel,Sales,2,1,Sales Executive,23700,2.0,11,3,5,2,1.0,4.0,2.0,3,3
3488,45,Non-Travel,Research & Development,1,3,Human Resources,125040,1.0,12,2,15,4,2.0,3.0,3.0,3,3
3488,45,Non-Travel,Research & Development,1,3,Human Resources,125040,1.0,12,2,15,4,2.0,3.0,3.0,3,3
3489,52,Travel_Rarely,Sales,1,3,Sales Executive,59740,7.0,18,6,8,4,2.0,2.0,3.0,3,3
3489,52,Travel_Rarely,Sales,1,3,Sales Executive,59740,7.0,18,6,8,4,2.0,2.0,3.0,3,3
3490,38,Travel_Rarely,Research & Development,6,2,Research Scientist,47360,0.0,11,3,8,2,3.0,3.0,3.0,2,3
3490,38,Travel_Rarely,Research & Development,6,2,Research Scientist,47360,0.0,11,3,8,2,3.0,3.0,3.0,2,3
3491,29,Travel_Rarely,Research & Development,8,3,Research Scientist,52960,4.0,14,3,7,1,3.0,4.0,3.0,4,3
3491,29,Travel_Rarely,Research & Development,8,3,Research Scientist,52960,4.0,14,3,7,1,3.0,4.0,3.0,4,3
3492,28,Travel_Rarely,Human Resources,1,3,Laboratory Technician,67810,0.0,15,2,9,1,4.0,2.0,2.0,3,3
3492,28,Travel_Rarely,Human Resources,1,3,Laboratory Technician,67810,0.0,15,2,9,1,4.0,2.0,2.0,3,3
3493,46,Travel_Rarely,Research & Development,6,4,Sales Executive,21740,3.0,11,3,12,4,1.0,3.0,3.0,3,3
3493,46,Travel_Rarely,Research & Development,6,4,Sales Executive,21740,3.0,11,3,12,4,1.0,3.0,3.0,3,3
3494,38,Travel_Rarely,Research & Development,7,4,Sales Executive,66530,7.0,20,2,1,0,4.0,2.0,3.0,3,4
3494,38,Travel_Rarely,Research & Development,7,4,Sales Executive,66530,7.0,20,2,1,0,4.0,2.0,3.0,3,4
3495,43,Travel_Frequently,Research & Development,5,3,Laboratory Technician,96990,8.0,19,3,8,0,3.0,1.0,3.0,3,3
3495,43,Travel_Frequently,Research & Development,5,3,Laboratory Technician,96990,8.0,19,3,8,0,3.0,1.0,3.0,3,3
7906,39,Travel_Frequently,Sales,1,3,Healthcare Representative,67550,7.0,14,2,18,11,1.0,4.0,3.0,3,3
3497,40,Travel_Rarely,Research & Development,1,1,Healthcare Representative,22130,1.0,17,4,20,4,3.0,3.0,4.0,3,3
3497,40,Travel_Rarely,Research & Development,1,1,Healthcare Representative,22130,1.0,17,4,20,4,3.0,3.0,4.0,3,3
3498,21,Travel_Rarely,Research & Development,1,4,Research Scientist,26100,1.0,11,3,2,2,4.0,2.0,4.0,2,3
3498,21,Travel_Rarely,Research & Development,1,4,Research Scientist,26100,1.0,11,3,2,2,4.0,2.0,4.0,2,3
3499,39,Non-Travel,Research & Development,6,3,Laboratory Technician,28510,9.0,15,2,5,0,3.0,2.0,2.0,3,3
3499,39,Non-Travel,Research & Development,6,3,Laboratory Technician,28510,9.0,15,2,5,0,3.0,2.0,2.0,3,3
3500,36,Non-Travel,Research & Development,1,3,Sales Representative,34520,2.0,13,4,11,0,1.0,4.0,3.0,4,3
3500,36,Non-Travel,Research & Development,1,3,Sales Representative,34520,2.0,13,4,11,0,1.0,4.0,3.0,4,3
3501,31,Travel_Frequently,Research & Development,7,3,Sales Executive,52580,0.0,14,5,2,2,3.0,4.0,3.0,3,3
3501,31,Travel_Frequently,Research & Development,7,3,Sales Executive,52580,0.0,14,5,2,2,3.0,4.0,3.0,3,3
3502,28,Travel_Rarely,Sales,2,4,Sales Executive,93550,0.0,11,4,5,0,1.0,2.0,1.0,3,3
3502,28,Travel_Rarely,Sales,2,4,Sales Executive,93550,0.0,11,4,5,0,1.0,2.0,1.0,3,3
3503,35,Travel_Frequently,Research & Development,9,2,Manufacturing Director,104960,1.0,13,2,5,0,4.0,4.0,3.0,3,3
3503,35,Travel_Frequently,Research & Development,9,2,Manufacturing Director,104960,1.0,13,2,5,0,4.0,4.0,3.0,3,3
3504,49,Travel_Rarely,Sales,2,2,Sales Executive,63800,6.0,23,1,9,2,4.0,2.0,3.0,2,4
3504,49,Travel_Rarely,Sales,2,2,Sales Executive,63800,6.0,23,1,9,2,4.0,2.0,3.0,2,4
3505,34,Travel_Frequently,Sales,9,1,Sales Executive,26570,2.0,13,3,3,0,4.0,3.0,2.0,2,3
3505,34,Travel_Frequently,Sales,9,1,Sales Executive,26570,2.0,13,3,3,0,4.0,3.0,2.0,2,3
3506,29,Travel_Frequently,Research & Development,1,4,Research Scientist,27160,0.0,18,2,7,1,4.0,2.0,2.0,1,3
3506,29,Travel_Frequently,Research & Development,1,4,Research Scientist,27160,0.0,18,2,7,1,4.0,2.0,2.0,1,3
3507,42,Travel_Rarely,Sales,21,2,Healthcare Representative,22010,4.0,12,3,1,0,2.0,4.0,3.0,4,3
3507,42,Travel_Rarely,Sales,21,2,Healthcare Representative,22010,4.0,12,3,1,0,2.0,4.0,3.0,4,3
3508,29,Travel_Rarely,Sales,4,2,Healthcare Representative,65400,1.0,22,2,10,1,2.0,4.0,2.0,1,4
3508,29,Travel_Rarely,Sales,4,2,Healthcare Representative,65400,1.0,22,2,10,1,2.0,4.0,2.0,1,4
3509,38,Travel_Rarely,Research & Development,1,3,Human Resources,38160,1.0,13,2,7,5,3.0,3.0,4.0,2,3
3509,38,Travel_Rarely,Research & Development,1,3,Human Resources,38160,1.0,13,2,7,5,3.0,3.0,4.0,2,3
3510,28,Travel_Frequently,Sales,6,4,Manager,52530,1.0,15,2,3,0,3.0,3.0,3.0,3,3
3510,28,Travel_Frequently,Sales,6,4,Manager,52530,1.0,15,2,3,0,3.0,3.0,3.0,3,3
7921,18,Non-Travel,Research & Development,2,4,Laboratory Technician,109650,1.0,18,5,0,0,3.0,3.0,3.0,4,3
7922,33,Travel_Rarely,Research & Development,3,2,Sales Executive,49360,0.0,14,2,5,0,1.0,1.0,3.0,2,3
3513,41,Travel_Rarely,Research & Development,4,2,Research Scientist,25430,3.0,12,3,1,0,2.0,4.0,3.0,3,3
3513,41,Travel_Rarely,Research & Development,4,2,Research Scientist,25430,3.0,12,3,1,0,2.0,4.0,3.0,3,3
7924,31,Travel_Frequently,Sales,10,3,Research Director,53040,1.0,17,3,2,2,3.0,3.0,2.0,4,3
3515,37,Travel_Rarely,Research & Development,23,3,Manufacturing Director,166590,7.0,16,2,6,1,3.0,4.0,3.0,3,3
3515,37,Travel_Rarely,Research & Development,23,3,Manufacturing Director,166590,7.0,16,2,6,1,3.0,4.0,3.0,3,3
3516,27,Travel_Rarely,Research & Development,6,2,Healthcare Representative,42600,1.0,11,2,4,2,4.0,3.0,3.0,3,3
3516,27,Travel_Rarely,Research & Development,6,2,Healthcare Representative,42600,1.0,11,2,4,2,4.0,3.0,3.0,3,3
3517,34,Travel_Rarely,Sales,1,1,Laboratory Technician,24760,1.0,19,2,6,1,2.0,3.0,2.0,3,3
3517,34,Travel_Rarely,Sales,1,1,Laboratory Technician,24760,1.0,19,2,6,1,2.0,3.0,2.0,3,3
3518,35,Travel_Rarely,Research & Development,6,3,Laboratory Technician,31020,1.0,13,3,5,1,3.0,3.0,1.0,2,3
3518,35,Travel_Rarely,Research & Development,6,3,Laboratory Technician,31020,1.0,13,3,5,1,3.0,3.0,1.0,2,3
7929,29,Travel_Rarely,Research & Development,6,3,Sales Executive,22440,1.0,12,5,11,3,4.0,1.0,1.0,1,3
3520,40,Travel_Frequently,Research & Development,2,4,Human Resources,75960,9.0,11,0,18,2,2.0,3.0,2.0,1,3
3520,40,Travel_Frequently,Research & Development,2,4,Human Resources,75960,9.0,11,0,18,2,2.0,3.0,2.0,1,3
7931,42,Travel_Frequently,Sales,2,4,Laboratory Technician,22850,0.0,16,3,21,13,3.0,1.0,2.0,1,3
3522,42,Travel_Rarely,Research & Development,1,2,Laboratory Technician,30340,7.0,21,3,6,1,2.0,1.0,4.0,2,4
3522,42,Travel_Rarely,Research & Development,1,2,Laboratory Technician,30340,7.0,21,3,6,1,2.0,1.0,4.0,2,4
3523,35,Travel_Rarely,Research & Development,5,3,Healthcare Representative,57150,6.0,24,0,8,1,4.0,3.0,3.0,3,4
3523,35,Travel_Rarely,Research & Development,5,3,Healthcare Representative,57150,6.0,24,0,8,1,4.0,3.0,3.0,3,4
3524,24,Travel_Rarely,Sales,7,4,Laboratory Technician,25760,8.0,17,3,4,1,4.0,2.0,3.0,3,3
3524,24,Travel_Rarely,Sales,7,4,Laboratory Technician,25760,8.0,17,3,4,1,4.0,2.0,3.0,3,3
7935,28,Travel_Rarely,Research & Development,15,4,Sales Executive,41970,1.0,13,3,1,0,3.0,4.0,2.0,1,3
3526,26,Travel_Rarely,Research & Development,1,4,Sales Representative,143360,1.0,21,3,8,0,1.0,4.0,3.0,3,4
3526,26,Travel_Rarely,Research & Development,1,4,Sales Representative,143360,1.0,21,3,8,0,1.0,4.0,3.0,3,4
3527,30,Travel_Rarely,Research & Development,7,2,Manufacturing Director,34480,1.0,11,3,10,1,3.0,,3.0,3,3
3527,30,Travel_Rarely,Research & Development,7,2,Manufacturing Director,34480,1.0,11,3,10,1,3.0,,3.0,3,3
3528,40,Travel_Frequently,Research & Development,26,4,Research Scientist,194060,3.0,20,2,1,0,3.0,4.0,1.0,3,4
3528,40,Travel_Frequently,Research & Development,26,4,Research Scientist,194060,3.0,20,2,1,0,3.0,4.0,1.0,3,4
3529,35,Travel_Rarely,Research & Development,18,5,Research Scientist,65380,2.0,16,3,7,6,3.0,2.0,4.0,3,3
3529,35,Travel_Rarely,Research & Development,18,5,Research Scientist,65380,2.0,16,3,7,6,3.0,2.0,4.0,3,3
3530,34,Travel_Frequently,Research & Development,6,2,Research Director,43060,0.0,11,2,13,4,4.0,1.0,3.0,3,3
3530,34,Travel_Frequently,Research & Development,6,2,Research Director,43060,0.0,11,2,13,4,4.0,1.0,3.0,3,3
3531,35,Travel_Frequently,Research & Development,3,3,Laboratory Technician,22580,1.0,11,2,2,2,4.0,4.0,4.0,3,3
3531,35,Travel_Frequently,Research & Development,3,3,Laboratory Technician,22580,1.0,11,2,2,2,4.0,4.0,4.0,3,3
7942,43,Travel_Rarely,Sales,5,3,Research Scientist,45220,8.0,15,3,4,1,1.0,3.0,2.0,3,3
3533,32,Non-Travel,Research & Development,11,2,Research Scientist,44870,1.0,11,5,1,0,3.0,1.0,3.0,2,3
3533,32,Non-Travel,Research & Development,11,2,Research Scientist,44870,1.0,11,5,1,0,3.0,1.0,3.0,2,3
3534,56,Travel_Rarely,Research & Development,3,2,Healthcare Representative,44490,,15,3,5,4,4.0,1.0,3.0,1,3
3534,56,Travel_Rarely,Research & Development,3,2,Healthcare Representative,44490,,15,3,5,4,4.0,1.0,3.0,1,3
3535,29,Travel_Rarely,Research & Development,26,1,Laboratory Technician,22180,1.0,24,1,10,0,,4.0,3.0,3,4
