EmployeeID,Age,BusinessTravel,Department,DistanceFromHome,Education,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,retiro_2016,renuncia2016
3861,20,Travel_Rarely,Research & Development,18,4,Sales Executive,37430,1.0,13,2,2,2,3.0,3.0,3.0,3,3,,0
3862,34,Travel_Rarely,Research & Development,10,3,Laboratory Technician,41480,1.0,11,3,11,7,4.0,2.0,3.0,3,3,,0
3863,36,Travel_Rarely,Research & Development,1,3,Healthcare Representative,10510,2.0,14,2,4,1,1.0,2.0,3.0,3,3,,0
3864,49,Travel_Rarely,Human Resources,6,2,Research Scientist,107390,2.0,11,3,15,2,3.0,3.0,3.0,3,3,,0
3865,36,Non-Travel,Research & Development,8,4,Laboratory Technician,103880,0.0,14,2,3,1,4.0,3.0,3.0,3,3,,0
3866,36,Travel_Rarely,Research & Development,2,2,Healthcare Representative,114160,6.0,16,2,5,0,4.0,1.0,3.0,3,3,,0
3867,54,Travel_Rarely,Sales,24,3,Laboratory Technician,26000,3.0,14,5,10,4,2.0,3.0,3.0,3,3,,0
3868,43,Travel_Rarely,Research & Development,2,4,Research Scientist,24220,1.0,11,2,14,6,3.0,3.0,3.0,3,3,,0
3869,35,Travel_Frequently,Research & Development,17,4,Research Director,54720,3.0,11,3,11,6,4.0,4.0,4.0,2,3,Resignation,1
3870,38,Travel_Frequently,Research & Development,19,2,Research Scientist,24510,7.0,12,3,13,2,4.0,4.0,4.0,3,3,,0
3871,29,Travel_Rarely,Research & Development,1,2,Sales Representative,42400,1.0,14,2,10,0,1.0,2.0,2.0,2,3,,0
3872,33,Travel_Rarely,Research & Development,7,3,Sales Executive,109990,1.0,18,3,6,0,4.0,4.0,3.0,2,3,,0
3873,32,Travel_Rarely,Research & Development,5,4,Research Scientist,50030,0.0,13,5,9,1,4.0,2.0,2.0,3,3,,0
3874,31,Travel_Rarely,Research & Development,28,4,Sales Executive,127420,1.0,11,4,10,0,1.0,4.0,3.0,2,3,,0
3875,49,Travel_Rarely,Research & Development,2,4,Laboratory Technician,42270,4.0,18,3,2,2,4.0,1.0,2.0,2,3,,0
3876,38,Travel_Frequently,Sales,29,2,Sales Executive,39170,1.0,15,2,4,3,4.0,2.0,3.0,3,3,,0
3877,47,Travel_Rarely,Research & Development,1,4,Laboratory Technician,183030,6.0,22,2,3,1,2.0,2.0,3.0,2,4,,0
3878,49,Travel_Rarely,Research & Development,21,3,Manufacturing Director,23800,4.0,13,3,8,0,3.0,3.0,3.0,1,3,,0
3879,41,Travel_Rarely,Research & Development,24,4,Manager,137260,3.0,12,6,2,0,4.0,3.0,3.0,4,3,,0
3880,20,Travel_Rarely,Research & Development,1,3,Sales Representative,47770,1.0,18,3,2,0,4.0,1.0,3.0,3,3,,0
3881,33,Non-Travel,Research & Development,18,2,Healthcare Representative,63850,1.0,13,6,6,1,3.0,4.0,3.0,2,3,,0
3882,36,Travel_Rarely,Research & Development,2,2,Sales Executive,199730,6.0,12,2,3,0,1.0,3.0,2.0,3,3,,0
3883,44,Travel_Rarely,Research & Development,9,3,Healthcare Representative,68610,4.0,12,2,2,2,3.0,4.0,3.0,2,3,,0
3884,23,Travel_Rarely,Human Resources,6,3,Laboratory Technician,49690,1.0,12,3,5,1,4.0,3.0,3.0,3,3,Resignation,1
3885,38,Travel_Rarely,Research & Development,11,2,Sales Executive,198450,7.0,11,3,0,0,4.0,3.0,2.0,3,3,,0
3887,48,Travel_Frequently,Sales,10,2,Healthcare Representative,63470,2.0,12,3,9,7,4.0,3.0,3.0,1,3,Resignation,1
3888,32,Travel_Rarely,Sales,1,3,Research Scientist,27430,1.0,19,2,1,0,4.0,2.0,3.0,3,3,Fired,0
3889,26,Non-Travel,Research & Development,18,2,Human Resources,108800,1.0,23,5,7,5,4.0,4.0,3.0,3,4,,0
3890,55,Travel_Rarely,Research & Development,23,1,Laboratory Technician,23420,5.0,11,2,4,1,1.0,2.0,3.0,3,3,,0
3891,34,Travel_Rarely,Sales,28,3,Research Scientist,176500,1.0,19,6,15,4,2.0,4.0,4.0,1,3,,0
3892,60,Travel_Rarely,Sales,17,4,Manager,40250,3.0,13,5,1,0,3.0,4.0,4.0,2,3,,0
3893,33,Travel_Rarely,Sales,3,3,Manager,97250,1.0,11,0,14,2,2.0,2.0,3.0,3,3,,0
3894,37,Travel_Frequently,Research & Development,13,3,Laboratory Technician,119040,1.0,12,4,6,1,3.0,4.0,2.0,3,3,,0
3895,34,Travel_Rarely,Research & Development,7,2,Healthcare Representative,21770,1.0,13,5,10,8,2.0,4.0,3.0,3,3,,0
3896,23,Travel_Rarely,Research & Development,12,2,Research Scientist,75250,1.0,14,2,3,0,3.0,4.0,3.0,3,3,Resignation,1
3897,44,Travel_Rarely,Human Resources,1,3,Research Scientist,48340,1.0,14,1,8,6,3.0,4.0,3.0,4,3,,0
3898,35,Travel_Frequently,Research & Development,13,3,Sales Executive,20420,0.0,16,2,5,1,1.0,4.0,4.0,3,3,,0
3899,43,Travel_Rarely,Research & Development,25,4,Sales Executive,22200,1.0,11,2,10,8,4.0,4.0,3.0,1,3,,0
3900,24,Travel_Rarely,Research & Development,6,3,Sales Executive,10520,1.0,13,3,5,0,3.0,3.0,3.0,3,3,,0
3901,41,Travel_Rarely,Sales,6,4,Research Scientist,28210,1.0,17,3,10,8,4.0,3.0,3.0,3,3,,0
3902,29,Travel_Rarely,Research & Development,2,2,Research Scientist,192370,9.0,11,2,5,1,4.0,3.0,3.0,3,3,,0
3903,36,Travel_Rarely,Human Resources,1,4,Research Scientist,41070,3.0,11,2,13,6,3.0,4.0,2.0,1,3,,0
3904,45,Non-Travel,Sales,2,3,Manufacturing Director,83960,3.0,15,3,23,14,3.0,3.0,2.0,2,3,,0
3905,24,Travel_Rarely,Sales,6,2,Manager,20070,1.0,12,2,1,0,4.0,3.0,3.0,2,3,Resignation,1
3906,47,Travel_Frequently,Research & Development,1,3,Sales Executive,196270,7.0,11,1,23,14,3.0,3.0,1.0,3,3,Resignation,1
3907,26,Travel_Rarely,Research & Development,9,1,Sales Executive,106860,1.0,14,2,3,0,4.0,3.0,4.0,3,3,,0
3908,45,Travel_Rarely,Research & Development,1,4,Research Director,29420,1.0,22,4,21,8,4.0,2.0,3.0,3,4,,0
3909,32,Travel_Frequently,Sales,1,1,Laboratory Technician,88580,6.0,16,2,5,1,1.0,3.0,2.0,3,3,,0
3910,31,Travel_Rarely,Research & Development,14,2,Sales Executive,167560,1.0,11,5,5,0,2.0,3.0,4.0,3,3,,0
3912,40,Travel_Rarely,Research & Development,22,2,Healthcare Representative,23230,2.0,16,2,1,0,2.0,1.0,3.0,3,3,,0
3913,24,Travel_Rarely,Research & Development,3,3,Research Scientist,14160,1.0,15,3,6,1,2.0,1.0,4.0,2,3,,0
3914,46,Travel_Rarely,Research & Development,6,3,Sales Executive,46150,6.0,12,3,10,0,3.0,2.0,3.0,2,3,,0
3915,35,Travel_Rarely,Sales,8,4,Laboratory Technician,24610,2.0,20,4,7,0,4.0,3.0,3.0,3,4,,0
3916,30,Travel_Rarely,Sales,9,4,Laboratory Technician,87220,1.0,17,3,10,0,2.0,4.0,2.0,3,3,,0
3917,47,Non-Travel,Research & Development,3,2,Sales Executive,39550,7.0,12,5,1,0,3.0,2.0,1.0,3,3,,0
3918,46,Travel_Rarely,Research & Development,1,4,Sales Executive,99570,4.0,20,1,10,0,3.0,4.0,2.0,3,4,,0
3919,36,Travel_Rarely,Research & Development,1,3,Manufacturing Director,33760,5.0,20,3,2,2,2.0,1.0,3.0,3,4,Resignation,1
3920,32,Travel_Rarely,Research & Development,26,3,Research Director,88230,6.0,13,3,0,0,1.0,2.0,3.0,3,3,Resignation,1
3921,23,Travel_Rarely,Sales,6,4,Manufacturing Director,103220,1.0,14,2,3,1,3.0,2.0,1.0,3,3,,0
3922,31,Travel_Frequently,Sales,3,3,Sales Executive,46210,2.0,18,3,5,1,4.0,4.0,2.0,3,3,,0
3923,39,Non-Travel,Research & Development,3,3,Manufacturing Director,109760,1.0,11,3,9,5,4.0,4.0,3.0,2,3,,0
3924,32,Travel_Rarely,Research & Development,6,3,Research Scientist,36600,3.0,11,0,4,0,4.0,3.0,1.0,2,3,,0
3925,40,Travel_Rarely,Sales,6,3,Manufacturing Director,104820,1.0,11,6,21,12,2.0,2.0,2.0,2,3,,0
3926,45,Travel_Rarely,Research & Development,19,4,Sales Representative,71190,4.0,15,2,5,0,3.0,3.0,4.0,3,3,,0
3927,30,Travel_Frequently,Sales,9,3,Research Director,95820,0.0,12,2,9,0,4.0,1.0,3.0,3,3,,0
3928,24,Travel_Frequently,Sales,3,4,Sales Executive,45080,0.0,11,5,2,2,1.0,4.0,3.0,3,3,,0
3929,30,Travel_Frequently,Research & Development,10,3,Human Resources,22070,6.0,14,4,4,1,3.0,4.0,2.0,3,3,Resignation,1
3930,31,Travel_Rarely,Research & Development,3,2,Laboratory Technician,77560,1.0,15,3,5,0,1.0,3.0,3.0,4,3,,0
3931,27,Travel_Rarely,Sales,3,3,Manager,66940,1.0,13,2,6,1,3.0,4.0,2.0,2,3,,0
3932,29,Travel_Rarely,Sales,4,3,Research Scientist,36910,1.0,13,3,2,2,2.0,2.0,3.0,3,3,Resignation,1
3933,29,Travel_Frequently,Research & Development,8,4,Sales Executive,23770,8.0,21,2,3,0,4.0,3.0,4.0,3,4,,0
3934,30,Travel_Rarely,Sales,7,3,Sales Executive,23130,2.0,11,5,7,1,3.0,1.0,3.0,3,3,,0
3935,34,Travel_Rarely,Research & Development,1,2,Healthcare Representative,176650,0.0,11,5,5,1,4.0,4.0,3.0,2,3,,0
3936,33,Non-Travel,Research & Development,2,4,Sales Representative,25960,8.0,14,4,11,1,4.0,2.0,2.0,3,3,,0
3937,49,Travel_Rarely,Sales,3,4,Sales Executive,47280,3.0,11,4,5,0,4.0,4.0,4.0,3,3,,0
3938,33,Travel_Rarely,Research & Development,10,3,Sales Executive,43020,2.0,13,3,0,0,1.0,1.0,2.0,1,3,Resignation,1
3939,38,Travel_Frequently,Research & Development,28,3,Healthcare Representative,29790,4.0,12,3,6,0,3.0,2.0,2.0,3,3,,0
3940,31,Travel_Rarely,Human Resources,9,4,Laboratory Technician,168850,2.0,14,2,1,0,1.0,3.0,3.0,3,3,Resignation,1
3941,29,Travel_Rarely,Research & Development,3,4,Sales Representative,55930,1.0,13,3,1,0,4.0,1.0,3.0,3,3,,0
3942,30,Travel_Rarely,Research & Development,2,1,Sales Representative,104450,3.0,18,3,7,1,3.0,3.0,3.0,3,3,,0
3943,32,Non-Travel,Research & Development,10,4,Laboratory Technician,87400,2.0,11,2,7,0,2.0,2.0,3.0,3,3,,0
3944,38,Travel_Rarely,Research & Development,8,2,Manufacturing Director,25140,3.0,11,2,1,1,2.0,4.0,3.0,2,3,,0
3945,43,Travel_Frequently,Research & Development,1,4,Sales Executive,76550,9.0,12,3,1,0,3.0,3.0,3.0,3,3,Resignation,1
3946,42,Travel_Rarely,Human Resources,1,3,Healthcare Representative,174650,8.0,13,3,5,0,2.0,2.0,2.0,3,3,,0
3947,55,Travel_Rarely,Research & Development,3,2,Sales Executive,73510,8.0,20,3,1,0,3.0,1.0,3.0,3,4,,0
3948,33,Non-Travel,Research & Development,14,3,Research Scientist,108200,5.0,12,2,9,1,4.0,2.0,2.0,3,3,,0
3949,41,Travel_Rarely,Research & Development,5,3,Sales Representative,121690,1.0,19,2,5,0,3.0,1.0,3.0,3,3,,0
3950,34,Non-Travel,Research & Development,7,4,Research Scientist,196260,1.0,21,5,15,0,4.0,3.0,3.0,2,4,,0
3951,53,Non-Travel,Research & Development,10,4,Healthcare Representative,20700,4.0,13,2,3,0,1.0,3.0,2.0,4,3,,0
3952,43,Travel_Rarely,Sales,16,2,Laboratory Technician,67820,0.0,16,2,9,1,2.0,4.0,3.0,3,3,,0
3953,34,Travel_Rarely,Sales,10,2,Sales Executive,77790,5.0,12,2,2,2,4.0,4.0,3.0,3,3,,0
3954,21,Travel_Rarely,Sales,1,2,Healthcare Representative,27910,1.0,14,3,1,1,2.0,2.0,3.0,4,3,Resignation,1
3955,38,Travel_Rarely,Research & Development,8,2,Sales Executive,32010,1.0,11,3,5,0,4.0,3.0,3.0,2,3,,0
3956,22,Travel_Rarely,Research & Development,1,3,Research Scientist,49680,1.0,14,3,1,0,3.0,1.0,3.0,3,3,Resignation,1
3957,31,Travel_Rarely,Research & Development,8,5,Sales Executive,131200,1.0,12,6,12,5,1.0,4.0,3.0,2,3,,0
3958,51,Travel_Rarely,Research & Development,1,4,Manager,40330,2.0,14,2,2,2,1.0,3.0,3.0,3,3,,0
3959,37,Travel_Rarely,Research & Development,24,1,Sales Executive,32910,1.0,16,2,5,0,2.0,2.0,3.0,2,3,,0
3960,46,Travel_Rarely,Sales,3,4,Sales Representative,42720,7.0,13,3,2,2,3.0,4.0,3.0,4,3,,0
3961,36,Travel_Rarely,Research & Development,27,3,Research Scientist,50560,7.0,12,2,12,5,4.0,1.0,3.0,2,3,,0
3962,44,Travel_Frequently,Sales,10,4,Research Scientist,28440,1.0,12,2,5,2,3.0,2.0,2.0,4,3,Resignation,1
3963,37,Travel_Rarely,Research & Development,19,2,Sales Executive,27030,2.0,14,2,10,4,3.0,2.0,2.0,3,3,,0
3964,35,Travel_Rarely,Research & Development,15,4,Research Scientist,19040,1.0,22,4,10,7,3.0,4.0,3.0,3,4,Resignation,1
3965,33,Travel_Rarely,Research & Development,8,5,Laboratory Technician,82240,6.0,19,3,10,7,4.0,1.0,3.0,3,3,,0
3966,28,Travel_Rarely,Sales,9,3,Sales Executive,47660,1.0,12,3,5,0,3.0,4.0,4.0,3,3,,0
3967,39,Travel_Rarely,Sales,3,4,Laboratory Technician,26100,7.0,12,2,4,2,3.0,3.0,3.0,2,3,,0
3968,46,Non-Travel,Research & Development,9,2,Manufacturing Director,57310,8.0,17,2,2,2,2.0,2.0,3.0,3,3,,0
3969,40,Travel_Rarely,Research & Development,2,2,Research Director,25390,4.0,12,3,4,0,3.0,1.0,2.0,3,3,,0
3970,42,Travel_Rarely,Research & Development,7,4,Laboratory Technician,57140,5.0,11,2,0,0,2.0,1.0,2.0,3,3,,0
3971,35,Non-Travel,Sales,10,1,Research Director,43230,2.0,18,3,7,1,2.0,4.0,3.0,3,3,,0
3972,38,Non-Travel,Sales,6,4,Sales Executive,73360,5.0,11,3,11,3,1.0,2.0,3.0,3,3,,0
3973,34,Travel_Frequently,Research & Development,2,1,Manufacturing Director,134990,4.0,23,2,7,0,4.0,1.0,2.0,4,4,Resignation,1
3974,37,Travel_Rarely,Research & Development,24,3,Laboratory Technician,137580,1.0,11,5,10,0,4.0,1.0,1.0,3,3,Resignation,1
3975,39,Travel_Frequently,Research & Development,2,1,Healthcare Representative,51550,2.0,18,3,2,2,3.0,4.0,3.0,2,3,,0
3976,43,Non-Travel,Human Resources,8,5,Sales Executive,22580,4.0,18,2,3,1,1.0,3.0,2.0,3,3,,0
3977,41,Travel_Rarely,Research & Development,3,3,Research Scientist,35970,3.0,13,2,3,1,2.0,2.0,1.0,1,3,,0
3978,41,Travel_Rarely,Research & Development,1,1,Laboratory Technician,25150,0.0,18,2,22,13,3.0,3.0,4.0,2,3,,0
3979,30,Travel_Rarely,Sales,26,3,Manager,44200,9.0,11,3,7,0,1.0,3.0,3.0,3,3,,0
3980,26,Travel_Rarely,Human Resources,2,1,Sales Executive,65780,0.0,15,3,5,1,4.0,2.0,3.0,2,3,Resignation,1
3981,46,Travel_Rarely,Research & Development,10,3,Sales Executive,44220,4.0,11,2,9,3,4.0,2.0,4.0,3,3,Resignation,1
3982,40,Travel_Rarely,Sales,27,2,Sales Executive,102740,4.0,18,3,5,0,3.0,4.0,3.0,3,3,,0
3983,34,Travel_Rarely,Research & Development,2,3,Laboratory Technician,53430,1.0,14,5,10,4,2.0,3.0,3.0,2,3,,0
3984,58,Non-Travel,Research & Development,2,4,Laboratory Technician,23760,4.0,12,3,16,14,2.0,2.0,2.0,3,3,,0
3985,35,Travel_Rarely,Research & Development,8,1,Manufacturing Director,53460,0.0,14,3,5,0,2.0,3.0,4.0,2,3,,0
3986,47,Travel_Rarely,Research & Development,19,5,Research Scientist,28270,8.0,14,3,22,14,3.0,2.0,3.0,3,3,,0
3987,40,Travel_Rarely,Research & Development,1,4,Manager,199430,2.0,13,3,7,7,2.0,1.0,3.0,3,3,,0
3988,54,Travel_Rarely,Sales,27,4,Research Scientist,31310,4.0,14,3,7,1,4.0,4.0,2.0,2,3,,0
3989,31,Travel_Frequently,Sales,8,4,Manufacturing Director,25520,2.0,18,2,3,2,1.0,1.0,3.0,3,3,,0
3990,28,Travel_Rarely,Sales,1,2,Manager,44770,1.0,15,6,3,1,3.0,1.0,3.0,3,3,,0
3991,38,Travel_Rarely,Research & Development,19,3,Manufacturing Director,64740,2.0,13,3,4,0,2.0,4.0,2.0,1,3,,0
3992,26,Travel_Rarely,Sales,8,3,Healthcare Representative,30330,1.0,12,2,5,1,3.0,4.0,3.0,2,3,,0
3993,58,Travel_Frequently,Research & Development,10,4,Sales Representative,29360,2.0,13,3,2,2,1.0,3.0,3.0,3,3,,0
3994,18,Non-Travel,Research & Development,2,3,Sales Representative,186060,1.0,24,4,0,0,2.0,3.0,1.0,3,4,,0
3995,31,Travel_Rarely,Research & Development,2,3,Laboratory Technician,21680,0.0,14,2,1,0,4.0,1.0,3.0,3,3,Resignation,1
3998,36,Travel_Rarely,Sales,2,3,Laboratory Technician,22900,4.0,11,5,1,0,4.0,2.0,3.0,3,3,,0
3999,43,Travel_Frequently,Sales,8,3,Research Director,36000,1.0,23,2,7,7,1.0,4.0,3.0,3,4,,0
4000,27,Travel_Frequently,Sales,8,4,Research Scientist,21070,0.0,13,2,5,0,4.0,4.0,2.0,3,3,,0
4001,29,Travel_Frequently,Research & Development,6,2,Human Resources,41150,1.0,11,1,11,3,4.0,4.0,4.0,3,3,,0
4002,32,Travel_Frequently,Sales,9,4,Sales Executive,43270,8.0,13,4,0,0,4.0,4.0,4.0,3,3,,0
4003,42,Non-Travel,Research & Development,11,3,Manager,178560,3.0,18,2,6,3,3.0,3.0,2.0,3,3,,0
4004,47,Travel_Rarely,Sales,2,2,Manager,31960,4.0,14,3,2,2,2.0,3.0,3.0,2,3,,0
4005,46,Travel_Rarely,Human Resources,1,3,Laboratory Technician,190810,3.0,21,2,9,4,4.0,4.0,2.0,3,4,,0
4006,28,Non-Travel,Research & Development,7,3,Sales Executive,89660,1.0,16,3,3,2,3.0,4.0,3.0,2,3,,0
4007,29,Travel_Rarely,Research & Development,16,3,Manufacturing Director,22100,8.0,11,4,7,1,4.0,3.0,3.0,3,3,,0
4008,42,Travel_Rarely,Sales,2,4,Research Director,45390,4.0,17,5,0,0,4.0,3.0,3.0,3,3,,0
4010,46,Travel_Rarely,Research & Development,23,1,Laboratory Technician,34910,2.0,14,0,19,2,1.0,1.0,3.0,3,3,,0
4011,27,Travel_Rarely,Sales,2,3,Research Scientist,45410,1.0,14,4,9,5,2.0,3.0,3.0,4,3,,0
4012,29,Travel_Rarely,Research & Development,1,2,Sales Executive,26780,1.0,25,3,1,0,4.0,2.0,3.0,3,4,,0
4013,43,Travel_Rarely,Research & Development,1,3,Manufacturing Director,73790,7.0,13,3,16,6,1.0,3.0,3.0,2,3,,0
4014,48,Travel_Rarely,Research & Development,2,3,Manager,62720,4.0,14,3,22,12,4.0,2.0,3.0,2,3,,0
4017,27,Travel_Frequently,Research & Development,16,4,Healthcare Representative,49980,0.0,20,3,7,7,4.0,1.0,2.0,3,4,,0
4018,39,Travel_Rarely,Research & Development,2,3,Healthcare Representative,102520,8.0,13,3,2,2,4.0,4.0,3.0,3,3,,0
4019,55,Travel_Rarely,Research & Development,2,3,Human Resources,27810,8.0,13,2,5,0,2.0,4.0,4.0,3,3,,0
4020,28,Travel_Rarely,Research & Development,29,2,Laboratory Technician,68520,1.0,18,2,1,0,2.0,2.0,3.0,4,3,,0
4023,36,Travel_Rarely,Research & Development,11,3,Sales Executive,131910,1.0,14,2,10,1,2.0,3.0,3.0,2,3,,0
4024,31,Travel_Rarely,Research & Development,2,4,Manager,103770,1.0,14,2,10,0,2.0,3.0,3.0,3,3,,0
4025,34,Travel_Rarely,Sales,14,2,Sales Executive,22350,2.0,14,2,5,1,3.0,4.0,3.0,3,3,,0
4026,29,Travel_Rarely,Research & Development,5,5,Sales Executive,105020,3.0,12,4,3,1,4.0,1.0,3.0,2,3,,0
4027,37,Travel_Rarely,Research & Development,7,2,Manufacturing Director,20110,5.0,13,4,5,0,4.0,1.0,3.0,4,3,,0
4028,35,Travel_Rarely,Sales,2,1,Laboratory Technician,18590,0.0,25,2,3,0,4.0,2.0,3.0,2,4,,0
4029,45,Travel_Rarely,Research & Development,3,3,Sales Executive,37600,0.0,14,2,9,3,2.0,4.0,2.0,2,3,,0
4030,36,Travel_Frequently,Research & Development,5,3,Manufacturing Director,177790,1.0,17,5,10,0,2.0,4.0,2.0,1,3,,0
4032,26,Travel_Rarely,Research & Development,26,2,Human Resources,68120,1.0,13,2,1,1,2.0,3.0,2.0,2,3,,0
4033,27,Travel_Rarely,Research & Development,4,3,Manufacturing Director,51710,0.0,20,1,8,0,1.0,3.0,2.0,2,4,,0
4034,48,Travel_Frequently,Research & Development,2,3,Research Director,197400,3.0,14,2,22,4,4.0,4.0,3.0,4,3,,0
4035,44,Travel_Rarely,Sales,1,2,Manager,187110,2.0,12,0,2,2,2.0,1.0,3.0,3,3,,0
4038,36,Travel_Rarely,Research & Development,13,3,Healthcare Representative,25170,2.0,14,3,4,1,3.0,2.0,1.0,3,3,,0
4039,41,Travel_Rarely,Research & Development,5,3,Sales Executive,66230,5.0,18,3,5,1,3.0,2.0,3.0,3,3,,0
4040,42,Travel_Rarely,Research & Development,7,3,Sales Executive,182650,9.0,12,4,13,5,3.0,1.0,4.0,3,3,,0
4041,31,Travel_Rarely,Sales,9,4,Sales Executive,161240,2.0,23,2,5,1,3.0,4.0,3.0,2,4,,0
4042,34,Travel_Rarely,Research & Development,8,1,Laboratory Technician,25850,3.0,12,5,4,0,4.0,4.0,2.0,3,3,,0
4043,31,Travel_Rarely,Sales,25,2,Manufacturing Director,182130,8.0,21,3,2,2,1.0,3.0,2.0,4,4,,0
4044,26,Travel_Frequently,Sales,16,2,Healthcare Representative,83800,0.0,14,3,7,7,3.0,4.0,3.0,4,3,,0
4045,45,Travel_Frequently,Research & Development,8,4,Manager,29940,4.0,18,2,4,0,2.0,3.0,3.0,3,3,,0
4046,33,Travel_Rarely,Sales,1,3,Sales Executive,12230,1.0,13,3,10,0,2.0,3.0,2.0,3,3,,0
4047,28,Travel_Frequently,Sales,8,3,Research Scientist,11180,1.0,11,3,7,0,3.0,4.0,3.0,3,3,,0
4049,39,Non-Travel,Research & Development,8,5,Sales Representative,188240,6.0,19,4,3,1,1.0,3.0,3.0,3,3,,0
4050,27,Travel_Rarely,Sales,3,2,Healthcare Representative,135770,1.0,12,2,5,1,2.0,2.0,2.0,3,3,,0
4051,34,Travel_Frequently,Research & Development,9,4,Manufacturing Director,26250,1.0,12,4,15,6,3.0,4.0,3.0,3,3,,0
4053,47,Non-Travel,Research & Development,1,4,Research Scientist,45380,8.0,11,3,8,1,3.0,2.0,4.0,3,3,,0
4054,56,Travel_Rarely,Research & Development,4,3,Sales Executive,198470,4.0,14,6,0,0,4.0,1.0,3.0,3,3,,0
4055,39,Travel_Rarely,Research & Development,1,3,Laboratory Technician,105120,1.0,12,2,10,7,1.0,1.0,3.0,3,3,,0
4056,38,Travel_Frequently,Research & Development,4,2,Manager,44440,1.0,13,2,20,0,4.0,2.0,3.0,3,3,,0
4057,58,Travel_Rarely,Sales,5,3,Sales Representative,21540,4.0,21,3,1,0,4.0,4.0,2.0,3,4,,0
4059,38,Travel_Rarely,Research & Development,3,4,Sales Representative,44900,2.0,21,1,5,0,2.0,4.0,4.0,3,4,,0
4060,49,Travel_Frequently,Sales,11,4,Research Scientist,35060,3.0,11,4,5,4,2.0,4.0,3.0,2,3,,0
4061,42,Travel_Rarely,Sales,1,3,Sales Executive,23720,3.0,12,3,0,0,2.0,4.0,3.0,3,3,,0
4063,35,Travel_Rarely,Research & Development,25,1,Sales Executive,54100,0.0,18,4,5,0,2.0,1.0,1.0,3,3,,0
4064,28,Non-Travel,Research & Development,21,1,Research Scientist,79780,1.0,16,2,5,1,3.0,3.0,2.0,3,3,,0
4065,31,Non-Travel,Sales,23,1,Sales Executive,38670,1.0,11,4,4,2,3.0,1.0,4.0,4,3,,0
4066,36,Non-Travel,Research & Development,1,3,Research Scientist,28380,1.0,19,5,5,0,1.0,2.0,3.0,1,3,,0
4067,34,Travel_Rarely,Sales,2,3,Healthcare Representative,46950,1.0,16,2,14,2,1.0,4.0,2.0,3,3,,0
4068,34,Travel_Rarely,Research & Development,19,3,Research Director,33390,1.0,16,2,8,1,4.0,3.0,2.0,2,3,,0
4069,26,Travel_Rarely,Research & Development,2,2,Research Scientist,20800,0.0,13,6,7,7,3.0,1.0,2.0,4,3,,0
4070,29,Travel_Rarely,Research & Development,2,4,Laboratory Technician,20960,0.0,22,2,5,0,1.0,1.0,2.0,4,4,,0
4071,32,Non-Travel,Research & Development,3,1,Manager,62090,5.0,17,5,5,1,3.0,4.0,3.0,4,3,,0
4072,31,Travel_Frequently,Research & Development,25,5,Human Resources,180610,1.0,14,2,10,8,4.0,1.0,3.0,3,3,,0
4074,38,Travel_Rarely,Research & Development,9,2,Sales Representative,23720,4.0,12,3,1,0,1.0,1.0,2.0,2,3,,0
4075,35,Travel_Rarely,Research & Development,5,3,Sales Representative,48830,1.0,18,1,10,0,3.0,4.0,3.0,1,3,,0
4076,27,Travel_Rarely,Sales,2,3,Manager,39040,1.0,15,2,7,0,4.0,4.0,3.0,3,3,,0
4077,32,Travel_Rarely,Research & Development,8,1,Research Scientist,46270,8.0,17,2,1,0,4.0,4.0,3.0,2,3,,0
4080,54,Travel_Rarely,Research & Development,14,3,Research Scientist,66740,3.0,17,2,4,2,1.0,3.0,2.0,3,3,,0
4081,33,Travel_Frequently,Research & Development,2,4,Sales Executive,168800,1.0,14,2,9,2,4.0,3.0,3.0,3,3,,0
4082,43,Travel_Rarely,Research & Development,3,3,Research Scientist,90940,1.0,12,0,10,0,1.0,3.0,3.0,3,3,,0
4083,38,Travel_Frequently,Research & Development,2,5,Sales Executive,84460,0.0,14,3,6,1,4.0,2.0,3.0,2,3,,0
4084,55,Travel_Rarely,Sales,9,3,Laboratory Technician,119160,4.0,15,3,10,1,3.0,2.0,3.0,2,3,,0
4085,31,Travel_Rarely,Sales,6,3,Manufacturing Director,45340,1.0,13,2,1,0,4.0,4.0,3.0,3,3,,0
4086,39,Travel_Rarely,Research & Development,4,3,Sales Executive,98520,0.0,12,5,20,11,2.0,1.0,3.0,2,3,,0
4087,42,Non-Travel,Research & Development,10,4,Research Scientist,61510,1.0,13,3,20,3,4.0,3.0,3.0,3,3,,0
4088,31,Non-Travel,Research & Development,14,2,Healthcare Representative,23020,4.0,14,3,11,4,3.0,3.0,4.0,3,3,,0
4089,54,Travel_Rarely,Research & Development,1,3,Human Resources,23620,6.0,13,2,5,1,3.0,1.0,3.0,4,3,,0
4090,24,Travel_Rarely,Research & Development,5,4,Manufacturing Director,178610,1.0,11,5,4,1,2.0,3.0,2.0,1,3,,0
4091,23,Travel_Rarely,Research & Development,7,3,Research Scientist,191870,1.0,11,2,5,1,4.0,4.0,4.0,3,3,,0
4092,40,Travel_Frequently,Research & Development,21,3,Research Scientist,197170,1.0,21,1,10,9,4.0,3.0,4.0,2,4,,0
