EmployeeID,Age,BusinessTravel,Department,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
3388,39,Travel_Rarely,Sales,,3.0,3.0,2,3
3388,39,Travel_Rarely,Sales,,3.0,3.0,2,3
7799,40,Non-Travel,Research & Development,2.0,2.0,2.0,3,3
3390,47,Travel_Frequently,Research & Development,3.0,3.0,4.0,3,3
3390,47,Travel_Frequently,Research & Development,3.0,3.0,4.0,3,3
3391,36,Non-Travel,Sales,1.0,4.0,3.0,3,3
3391,36,Non-Travel,Sales,1.0,4.0,3.0,3,3
7802,31,Non-Travel,Research & Development,3.0,1.0,3.0,3,4
3393,33,Non-Travel,Sales,4.0,3.0,3.0,3,3
3393,33,Non-Travel,Sales,4.0,3.0,3.0,3,3
7804,29,Travel_Rarely,Human Resources,4.0,1.0,3.0,2,3
3395,33,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
3395,33,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
3396,45,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
3396,45,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
3397,50,Travel_Rarely,Sales,4.0,4.0,2.0,2,4
3397,50,Travel_Rarely,Sales,4.0,4.0,2.0,2,4
3398,33,Travel_Frequently,Sales,3.0,2.0,3.0,2,3
3398,33,Travel_Frequently,Sales,3.0,2.0,3.0,2,3
3399,41,Travel_Frequently,Sales,1.0,3.0,4.0,3,3
3399,41,Travel_Frequently,Sales,1.0,3.0,4.0,3,3
3400,27,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,3
3400,27,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,3
3401,45,Non-Travel,Sales,4.0,1.0,3.0,4,3
3401,45,Non-Travel,Sales,4.0,1.0,3.0,4,3
3402,47,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
3402,47,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
7813,30,Travel_Rarely,Sales,1.0,3.0,3.0,2,3
3404,50,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
3404,50,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
3405,38,Travel_Frequently,Research & Development,3.0,3.0,2.0,2,3
3405,38,Travel_Frequently,Research & Development,3.0,3.0,2.0,2,3
3406,46,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
3406,46,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
3407,24,Travel_Rarely,Sales,4.0,3.0,3.0,3,3
3407,24,Travel_Rarely,Sales,4.0,3.0,3.0,3,3
7818,35,Travel_Rarely,Sales,3.0,2.0,1.0,2,3
3409,31,Travel_Frequently,Research & Development,3.0,1.0,3.0,3,3
3409,31,Travel_Frequently,Research & Development,3.0,1.0,3.0,3,3
3410,18,Non-Travel,Sales,2.0,4.0,3.0,3,3
3410,18,Non-Travel,Sales,2.0,4.0,3.0,3,3
3411,54,Travel_Rarely,Sales,3.0,3.0,3.0,3,3
3411,54,Travel_Rarely,Sales,3.0,3.0,3.0,3,3
3412,35,Travel_Rarely,Research & Development,3.0,3.0,2.0,3,3
3412,35,Travel_Rarely,Research & Development,3.0,3.0,2.0,3,3
3413,30,Travel_Rarely,Research & Development,2.0,1.0,2.0,2,3
3413,30,Travel_Rarely,Research & Development,2.0,1.0,2.0,2,3
7824,20,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
7825,30,Travel_Frequently,Research & Development,2.0,2.0,3.0,3,3
3416,26,Travel_Rarely,Sales,4.0,4.0,3.0,3,4
3416,26,Travel_Rarely,Sales,4.0,4.0,3.0,3,4
3417,22,Travel_Rarely,Research & Development,2.0,1.0,2.0,3,4
3417,22,Travel_Rarely,Research & Development,2.0,1.0,2.0,3,4
3418,48,Travel_Rarely,Human Resources,1.0,3.0,3.0,3,3
3418,48,Travel_Rarely,Human Resources,1.0,3.0,3.0,3,3
3419,48,Travel_Rarely,Sales,3.0,3.0,3.0,3,3
3419,48,Travel_Rarely,Sales,3.0,3.0,3.0,3,3
3420,41,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
3420,41,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
3421,39,Travel_Rarely,Sales,4.0,4.0,3.0,4,3
3421,39,Travel_Rarely,Sales,4.0,4.0,3.0,4,3
3422,27,Travel_Rarely,Research & Development,1.0,4.0,3.0,3,3
3422,27,Travel_Rarely,Research & Development,1.0,4.0,3.0,3,3
3423,35,Travel_Rarely,Sales,2.0,4.0,2.0,3,3
3423,35,Travel_Rarely,Sales,2.0,4.0,2.0,3,3
3424,42,Travel_Rarely,Research & Development,4.0,3.0,4.0,4,3
3424,42,Travel_Rarely,Research & Development,4.0,3.0,4.0,4,3
3425,50,Travel_Rarely,Sales,1.0,4.0,3.0,4,4
3425,50,Travel_Rarely,Sales,1.0,4.0,3.0,4,4
3426,59,Travel_Rarely,Research & Development,3.0,4.0,3.0,2,3
3426,59,Travel_Rarely,Research & Development,3.0,4.0,3.0,2,3
7837,37,Travel_Rarely,Sales,1.0,2.0,1.0,4,3
3428,55,Travel_Frequently,Research & Development,3.0,2.0,3.0,2,3
3428,55,Travel_Frequently,Research & Development,3.0,2.0,3.0,2,3
3429,41,Non-Travel,Research & Development,2.0,3.0,3.0,3,3
3429,41,Non-Travel,Research & Development,2.0,3.0,3.0,3,3
3430,38,Travel_Rarely,Research & Development,2.0,4.0,3.0,4,3
3430,38,Travel_Rarely,Research & Development,2.0,4.0,3.0,4,3
7841,26,Non-Travel,Research & Development,2.0,1.0,3.0,2,3
7842,52,Travel_Rarely,Research & Development,1.0,4.0,3.0,4,3
3433,44,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
3433,44,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
3434,50,Non-Travel,Human Resources,4.0,3.0,3.0,2,3
3434,50,Non-Travel,Human Resources,4.0,3.0,3.0,2,3
7845,36,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
3436,39,Travel_Frequently,Sales,4.0,1.0,3.0,4,3
3436,39,Travel_Frequently,Sales,4.0,1.0,3.0,4,3
3437,33,Non-Travel,Sales,2.0,4.0,2.0,3,3
3437,33,Non-Travel,Sales,2.0,4.0,2.0,3,3
3438,45,Travel_Rarely,Research & Development,4.0,4.0,4.0,2,3
3438,45,Travel_Rarely,Research & Development,4.0,4.0,4.0,2,3
3439,32,Non-Travel,Research & Development,4.0,3.0,3.0,1,4
3439,32,Non-Travel,Research & Development,4.0,3.0,3.0,1,4
3440,34,Travel_Rarely,Sales,2.0,4.0,2.0,2,3
3440,34,Travel_Rarely,Sales,2.0,4.0,2.0,2,3
3441,59,Travel_Rarely,Research & Development,2.0,4.0,1.0,3,3
3441,59,Travel_Rarely,Research & Development,2.0,4.0,1.0,3,3
3442,45,Travel_Rarely,Research & Development,2.0,2.0,3.0,3,4
3442,45,Travel_Rarely,Research & Development,2.0,2.0,3.0,3,4
3443,53,Travel_Frequently,Sales,3.0,2.0,3.0,4,4
3443,53,Travel_Frequently,Sales,3.0,2.0,3.0,4,4
7854,36,Travel_Rarely,Research & Development,1.0,3.0,2.0,3,3
7855,26,Travel_Frequently,Sales,1.0,1.0,3.0,3,3
3446,34,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,3
3446,34,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,3
3447,28,Travel_Rarely,Research & Development,4.0,2.0,3.0,4,3
3447,28,Travel_Rarely,Research & Development,4.0,2.0,3.0,4,3
3448,38,Travel_Frequently,Sales,3.0,3.0,3.0,1,3
3448,38,Travel_Frequently,Sales,3.0,3.0,3.0,1,3
3449,50,Travel_Rarely,Research & Development,2.0,3.0,2.0,3,3
3449,50,Travel_Rarely,Research & Development,2.0,3.0,2.0,3,3
3450,37,Travel_Rarely,Research & Development,4.0,2.0,2.0,3,4
3450,37,Travel_Rarely,Research & Development,4.0,2.0,2.0,3,4
3451,40,Travel_Rarely,Human Resources,3.0,1.0,2.0,3,3
3451,40,Travel_Rarely,Human Resources,3.0,1.0,2.0,3,3
3452,26,Travel_Frequently,Research & Development,1.0,3.0,3.0,2,3
3452,26,Travel_Frequently,Research & Development,1.0,3.0,3.0,2,3
3453,46,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,3
3453,46,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,3
3454,54,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
3454,54,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
3455,56,Travel_Frequently,Research & Development,1.0,3.0,3.0,3,3
3455,56,Travel_Frequently,Research & Development,1.0,3.0,3.0,3,3
3456,36,Travel_Rarely,Research & Development,4.0,4.0,2.0,3,3
3456,36,Travel_Rarely,Research & Development,4.0,4.0,2.0,3,3
3457,55,Non-Travel,Research & Development,3.0,1.0,4.0,2,3
3457,55,Non-Travel,Research & Development,3.0,1.0,4.0,2,3
3458,43,Travel_Rarely,Sales,3.0,4.0,3.0,2,4
3458,43,Travel_Rarely,Sales,3.0,4.0,3.0,2,4
7869,20,Travel_Frequently,Sales,4.0,4.0,3.0,2,4
7870,21,Travel_Rarely,Research & Development,3.0,1.0,2.0,3,3
3461,46,Travel_Rarely,Sales,4.0,1.0,3.0,3,3
3461,46,Travel_Rarely,Sales,4.0,1.0,3.0,3,3
7872,51,Travel_Rarely,Sales,1.0,3.0,4.0,3,4
7873,28,Non-Travel,Research & Development,2.0,1.0,2.0,2,3
3464,26,Travel_Rarely,Research & Development,1.0,1.0,3.0,1,3
3464,26,Travel_Rarely,Research & Development,1.0,1.0,3.0,1,3
3465,30,Travel_Rarely,Research & Development,3.0,1.0,2.0,3,3
3465,30,Travel_Rarely,Research & Development,3.0,1.0,2.0,3,3
3466,41,Travel_Rarely,Sales,2.0,3.0,3.0,4,3
3466,41,Travel_Rarely,Sales,2.0,3.0,3.0,4,3
3467,38,Travel_Rarely,Research & Development,3.0,3.0,2.0,3,3
3467,38,Travel_Rarely,Research & Development,3.0,3.0,2.0,3,3
3468,40,Travel_Rarely,Sales,1.0,4.0,3.0,3,3
3468,40,Travel_Rarely,Sales,1.0,4.0,3.0,3,3
3469,27,Non-Travel,Sales,1.0,3.0,3.0,2,3
3469,27,Non-Travel,Sales,1.0,3.0,3.0,2,3
3470,55,Travel_Frequently,Research & Development,4.0,2.0,3.0,3,3
3470,55,Travel_Frequently,Research & Development,4.0,2.0,3.0,3,3
3471,28,Travel_Rarely,Research & Development,3.0,3.0,4.0,4,3
3471,28,Travel_Rarely,Research & Development,3.0,3.0,4.0,4,3
7882,44,Travel_Rarely,Research & Development,2.0,1.0,3.0,3,3
3473,33,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
3473,33,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
7884,35,Travel_Rarely,Sales,4.0,1.0,3.0,2,4
7885,33,Travel_Frequently,Research & Development,1.0,3.0,3.0,3,3
3476,28,Travel_Rarely,Human Resources,1.0,3.0,2.0,3,3
3476,28,Travel_Rarely,Human Resources,1.0,3.0,2.0,3,3
3477,34,Travel_Frequently,Sales,1.0,4.0,2.0,3,3
3477,34,Travel_Frequently,Sales,1.0,4.0,2.0,3,3
3478,37,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,4
3478,37,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,4
7889,25,Travel_Rarely,Human Resources,4.0,4.0,4.0,2,3
7890,26,Travel_Rarely,Sales,1.0,3.0,2.0,4,3
7891,33,Travel_Rarely,Research & Development,1.0,2.0,3.0,3,3
3482,42,Travel_Rarely,Research & Development,4.0,1.0,3.0,2,3
3482,42,Travel_Rarely,Research & Development,4.0,1.0,3.0,2,3
7893,28,Travel_Frequently,Research & Development,1.0,2.0,3.0,3,3
7894,50,Travel_Frequently,Research & Development,4.0,3.0,3.0,3,3
3485,33,Travel_Frequently,Sales,4.0,2.0,3.0,2,3
3485,33,Travel_Frequently,Sales,4.0,2.0,3.0,2,3
3486,34,Non-Travel,Sales,3.0,4.0,3.0,3,4
3486,34,Non-Travel,Sales,3.0,4.0,3.0,3,4
3487,48,Non-Travel,Sales,1.0,4.0,2.0,3,3
3487,48,Non-Travel,Sales,1.0,4.0,2.0,3,3
3488,45,Non-Travel,Research & Development,2.0,3.0,3.0,3,3
3488,45,Non-Travel,Research & Development,2.0,3.0,3.0,3,3
3489,52,Travel_Rarely,Sales,2.0,2.0,3.0,3,3
3489,52,Travel_Rarely,Sales,2.0,2.0,3.0,3,3
3490,38,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,3
3490,38,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,3
3491,29,Travel_Rarely,Research & Development,3.0,4.0,3.0,4,3
3491,29,Travel_Rarely,Research & Development,3.0,4.0,3.0,4,3
3492,28,Travel_Rarely,Human Resources,4.0,2.0,2.0,3,3
3492,28,Travel_Rarely,Human Resources,4.0,2.0,2.0,3,3
3493,46,Travel_Rarely,Research & Development,1.0,3.0,3.0,3,3
3493,46,Travel_Rarely,Research & Development,1.0,3.0,3.0,3,3
3494,38,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,4
3494,38,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,4
3495,43,Travel_Frequently,Research & Development,3.0,1.0,3.0,3,3
3495,43,Travel_Frequently,Research & Development,3.0,1.0,3.0,3,3
7906,39,Travel_Frequently,Sales,1.0,4.0,3.0,3,3
3497,40,Travel_Rarely,Research & Development,3.0,3.0,4.0,3,3
3497,40,Travel_Rarely,Research & Development,3.0,3.0,4.0,3,3
3498,21,Travel_Rarely,Research & Development,4.0,2.0,4.0,2,3
3498,21,Travel_Rarely,Research & Development,4.0,2.0,4.0,2,3
3499,39,Non-Travel,Research & Development,3.0,2.0,2.0,3,3
3499,39,Non-Travel,Research & Development,3.0,2.0,2.0,3,3
3500,36,Non-Travel,Research & Development,1.0,4.0,3.0,4,3
3500,36,Non-Travel,Research & Development,1.0,4.0,3.0,4,3
3501,31,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
3501,31,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
3502,28,Travel_Rarely,Sales,1.0,2.0,1.0,3,3
3502,28,Travel_Rarely,Sales,1.0,2.0,1.0,3,3
3503,35,Travel_Frequently,Research & Development,4.0,4.0,3.0,3,3
3503,35,Travel_Frequently,Research & Development,4.0,4.0,3.0,3,3
3504,49,Travel_Rarely,Sales,4.0,2.0,3.0,2,4
3504,49,Travel_Rarely,Sales,4.0,2.0,3.0,2,4
3505,34,Travel_Frequently,Sales,4.0,3.0,2.0,2,3
3505,34,Travel_Frequently,Sales,4.0,3.0,2.0,2,3
3506,29,Travel_Frequently,Research & Development,4.0,2.0,2.0,1,3
3506,29,Travel_Frequently,Research & Development,4.0,2.0,2.0,1,3
3507,42,Travel_Rarely,Sales,2.0,4.0,3.0,4,3
3507,42,Travel_Rarely,Sales,2.0,4.0,3.0,4,3
3508,29,Travel_Rarely,Sales,2.0,4.0,2.0,1,4
3508,29,Travel_Rarely,Sales,2.0,4.0,2.0,1,4
3509,38,Travel_Rarely,Research & Development,3.0,3.0,4.0,2,3
3509,38,Travel_Rarely,Research & Development,3.0,3.0,4.0,2,3
3510,28,Travel_Frequently,Sales,3.0,3.0,3.0,3,3
3510,28,Travel_Frequently,Sales,3.0,3.0,3.0,3,3
7921,18,Non-Travel,Research & Development,3.0,3.0,3.0,4,3
7922,33,Travel_Rarely,Research & Development,1.0,1.0,3.0,2,3
3513,41,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
3513,41,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
7924,31,Travel_Frequently,Sales,3.0,3.0,2.0,4,3
3515,37,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
3515,37,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
3516,27,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
3516,27,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
3517,34,Travel_Rarely,Sales,2.0,3.0,2.0,3,3
3517,34,Travel_Rarely,Sales,2.0,3.0,2.0,3,3
3518,35,Travel_Rarely,Research & Development,3.0,3.0,1.0,2,3
3518,35,Travel_Rarely,Research & Development,3.0,3.0,1.0,2,3
7929,29,Travel_Rarely,Research & Development,4.0,1.0,1.0,1,3
3520,40,Travel_Frequently,Research & Development,2.0,3.0,2.0,1,3
3520,40,Travel_Frequently,Research & Development,2.0,3.0,2.0,1,3
7931,42,Travel_Frequently,Sales,3.0,1.0,2.0,1,3
3522,42,Travel_Rarely,Research & Development,2.0,1.0,4.0,2,4
3522,42,Travel_Rarely,Research & Development,2.0,1.0,4.0,2,4
3523,35,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,4
3523,35,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,4
3524,24,Travel_Rarely,Sales,4.0,2.0,3.0,3,3
3524,24,Travel_Rarely,Sales,4.0,2.0,3.0,3,3
7935,28,Travel_Rarely,Research & Development,3.0,4.0,2.0,1,3
3526,26,Travel_Rarely,Research & Development,1.0,4.0,3.0,3,4
3526,26,Travel_Rarely,Research & Development,1.0,4.0,3.0,3,4
3527,30,Travel_Rarely,Research & Development,3.0,,3.0,3,3
3527,30,Travel_Rarely,Research & Development,3.0,,3.0,3,3
3528,40,Travel_Frequently,Research & Development,3.0,4.0,1.0,3,4
3528,40,Travel_Frequently,Research & Development,3.0,4.0,1.0,3,4
3529,35,Travel_Rarely,Research & Development,3.0,2.0,4.0,3,3
3529,35,Travel_Rarely,Research & Development,3.0,2.0,4.0,3,3
3530,34,Travel_Frequently,Research & Development,4.0,1.0,3.0,3,3
3530,34,Travel_Frequently,Research & Development,4.0,1.0,3.0,3,3
3531,35,Travel_Frequently,Research & Development,4.0,4.0,4.0,3,3
3531,35,Travel_Frequently,Research & Development,4.0,4.0,4.0,3,3
7942,43,Travel_Rarely,Sales,1.0,3.0,2.0,3,3
3533,32,Non-Travel,Research & Development,3.0,1.0,3.0,2,3
3533,32,Non-Travel,Research & Development,3.0,1.0,3.0,2,3
3534,56,Travel_Rarely,Research & Development,4.0,1.0,3.0,1,3
3534,56,Travel_Rarely,Research & Development,4.0,1.0,3.0,1,3
3535,29,Travel_Rarely,Research & Development,,4.0,3.0,3,4
3535,29,Travel_Rarely,Research & Development,,4.0,3.0,3,4
3536,19,Travel_Rarely,Research & Development,3.0,1.0,3.0,3,3
3536,19,Travel_Rarely,Research & Development,3.0,1.0,3.0,3,3
3537,45,Travel_Rarely,Research & Development,1.0,3.0,2.0,3,3
3537,45,Travel_Rarely,Research & Development,1.0,3.0,2.0,3,3
3538,37,Travel_Rarely,Research & Development,4.0,4.0,2.0,1,3
3538,37,Travel_Rarely,Research & Development,4.0,4.0,2.0,1,3
3539,20,Travel_Rarely,Research & Development,1.0,3.0,2.0,3,3
3539,20,Travel_Rarely,Research & Development,1.0,3.0,2.0,3,3
7950,44,Travel_Rarely,Human Resources,3.0,3.0,3.0,1,3
3541,53,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,3
3541,53,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,3
3542,29,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,3
3542,29,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,3
7953,22,Travel_Frequently,Research & Development,3.0,4.0,3.0,2,4
3544,46,Travel_Rarely,Research & Development,3.0,1.0,3.0,3,3
3544,46,Travel_Rarely,Research & Development,3.0,1.0,3.0,3,3
3545,44,Non-Travel,Research & Development,4.0,3.0,3.0,3,3
3545,44,Non-Travel,Research & Development,4.0,3.0,3.0,3,3
3546,33,Travel_Rarely,Research & Development,2.0,3.0,3.0,1,3
3546,33,Travel_Rarely,Research & Development,2.0,3.0,3.0,1,3
7957,41,Non-Travel,Research & Development,1.0,1.0,1.0,4,3
3548,30,Travel_Rarely,Sales,3.0,1.0,3.0,2,3
3548,30,Travel_Rarely,Sales,3.0,1.0,3.0,2,3
3549,40,Travel_Frequently,Sales,2.0,2.0,3.0,4,3
3549,40,Travel_Frequently,Sales,2.0,2.0,3.0,4,3
3550,50,Travel_Frequently,Research & Development,4.0,1.0,3.0,3,4
3550,50,Travel_Frequently,Research & Development,4.0,1.0,3.0,3,4
3551,28,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
3551,28,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
3552,46,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,4
3552,46,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,4
3553,35,Travel_Rarely,Sales,3.0,1.0,3.0,2,4
3553,35,Travel_Rarely,Sales,3.0,1.0,3.0,2,4
7964,24,Travel_Rarely,Human Resources,4.0,2.0,1.0,3,3
3555,33,Travel_Frequently,Research & Development,2.0,3.0,2.0,2,3
3555,33,Travel_Frequently,Research & Development,2.0,3.0,2.0,2,3
3556,36,Travel_Rarely,Research & Development,3.0,3.0,3.0,4,3
3556,36,Travel_Rarely,Research & Development,3.0,3.0,3.0,4,3
3557,30,Travel_Rarely,Sales,3.0,3.0,2.0,3,3
3557,30,Travel_Rarely,Sales,3.0,3.0,2.0,3,3
3558,44,Travel_Rarely,Research & Development,4.0,4.0,3.0,1,3
3558,44,Travel_Rarely,Research & Development,4.0,4.0,3.0,1,3
3559,20,Travel_Rarely,Research & Development,3.0,4.0,3.0,2,3
3559,20,Travel_Rarely,Research & Development,3.0,4.0,3.0,2,3
3560,46,Travel_Rarely,Sales,4.0,4.0,2.0,3,4
3560,46,Travel_Rarely,Sales,4.0,4.0,2.0,3,4
3561,42,Non-Travel,Research & Development,4.0,1.0,4.0,2,3
3561,42,Non-Travel,Research & Development,4.0,1.0,4.0,2,3
3562,60,Travel_Rarely,Sales,2.0,4.0,3.0,3,3
3562,60,Travel_Rarely,Sales,2.0,4.0,3.0,3,3
3563,32,Travel_Frequently,Sales,3.0,2.0,3.0,3,3
3563,32,Travel_Frequently,Sales,3.0,2.0,3.0,3,3
3564,32,Travel_Frequently,Research & Development,4.0,3.0,3.0,3,3
3564,32,Travel_Frequently,Research & Development,4.0,3.0,3.0,3,3
3565,36,Travel_Rarely,Sales,3.0,1.0,3.0,2,3
3565,36,Travel_Rarely,Sales,3.0,1.0,3.0,2,3
3566,33,Travel_Rarely,Sales,1.0,4.0,3.0,3,3
3566,33,Travel_Rarely,Sales,1.0,4.0,3.0,3,3
3567,40,Travel_Rarely,Research & Development,2.0,2.0,4.0,1,3
3567,40,Travel_Rarely,Research & Development,2.0,2.0,4.0,1,3
3568,25,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,4
3568,25,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,4
3569,30,Travel_Rarely,Sales,4.0,2.0,3.0,2,3
3569,30,Travel_Rarely,Sales,4.0,2.0,3.0,2,3
3570,42,Travel_Frequently,Human Resources,1.0,1.0,3.0,3,3
3570,42,Travel_Frequently,Human Resources,1.0,1.0,3.0,3,3
3571,35,Non-Travel,Research & Development,3.0,4.0,2.0,2,4
3571,35,Non-Travel,Research & Development,3.0,4.0,2.0,2,4
3572,27,Travel_Rarely,Research & Development,1.0,1.0,2.0,3,4
3572,27,Travel_Rarely,Research & Development,1.0,1.0,2.0,3,4
3573,54,Travel_Frequently,Research & Development,4.0,3.0,1.0,2,3
3573,54,Travel_Frequently,Research & Development,4.0,3.0,1.0,2,3
3574,44,Travel_Rarely,Human Resources,1.0,4.0,3.0,3,4
3574,44,Travel_Rarely,Human Resources,1.0,4.0,3.0,3,4
7985,19,Non-Travel,Sales,1.0,2.0,4.0,3,3
3576,29,Travel_Rarely,Research & Development,1.0,4.0,3.0,3,4
3576,29,Travel_Rarely,Research & Development,1.0,4.0,3.0,3,4
3577,54,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
3577,54,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
3578,31,Travel_Rarely,Research & Development,3.0,1.0,2.0,3,3
3578,31,Travel_Rarely,Research & Development,3.0,1.0,2.0,3,3
3579,31,Travel_Rarely,Sales,3.0,1.0,3.0,4,3
3579,31,Travel_Rarely,Sales,3.0,1.0,3.0,4,3
3580,59,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
3580,59,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
3581,43,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
3581,43,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
3582,49,Travel_Rarely,Sales,1.0,3.0,4.0,2,3
3582,49,Travel_Rarely,Sales,1.0,3.0,4.0,2,3
3583,36,Travel_Frequently,Sales,3.0,2.0,2.0,3,3
3583,36,Travel_Frequently,Sales,3.0,2.0,2.0,3,3
3584,48,Travel_Rarely,Research & Development,4.0,2.0,2.0,4,3
3584,48,Travel_Rarely,Research & Development,4.0,2.0,2.0,4,3
3585,27,Travel_Rarely,Research & Development,1.0,3.0,3.0,3,3
3585,27,Travel_Rarely,Research & Development,1.0,3.0,3.0,3,3
3586,29,Travel_Rarely,Sales,3.0,4.0,3.0,3,3
3586,29,Travel_Rarely,Sales,3.0,4.0,3.0,3,3
3587,48,Travel_Rarely,Sales,4.0,4.0,4.0,3,3
3587,48,Travel_Rarely,Sales,4.0,4.0,4.0,3,3
3588,29,Travel_Rarely,Research & Development,4.0,4.0,2.0,3,3
3588,29,Travel_Rarely,Research & Development,4.0,4.0,2.0,3,3
3589,34,Travel_Rarely,Sales,3.0,3.0,2.0,3,3
3589,34,Travel_Rarely,Sales,3.0,3.0,2.0,3,3
3590,44,Travel_Rarely,Research & Development,2.0,2.0,3.0,3,3
3590,44,Travel_Rarely,Research & Development,2.0,2.0,3.0,3,3
3591,33,Travel_Rarely,Research & Development,4.0,3.0,3.0,4,3
3591,33,Travel_Rarely,Research & Development,4.0,3.0,3.0,4,3
3592,19,Travel_Rarely,Sales,2.0,4.0,3.0,3,4
3592,19,Travel_Rarely,Sales,2.0,4.0,3.0,3,4
3593,23,Travel_Rarely,Sales,4.0,3.0,3.0,3,3
3593,23,Travel_Rarely,Sales,4.0,3.0,3.0,3,3
8004,25,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
3595,26,Travel_Rarely,Human Resources,3.0,4.0,2.0,3,3
3595,26,Travel_Rarely,Human Resources,3.0,4.0,2.0,3,3
8006,45,Travel_Rarely,Human Resources,1.0,2.0,3.0,3,3
3597,55,Non-Travel,Research & Development,4.0,2.0,3.0,4,4
3597,55,Non-Travel,Research & Development,4.0,2.0,3.0,4,4
8008,21,Travel_Frequently,Research & Development,1.0,3.0,1.0,3,3
3599,46,Travel_Rarely,Research & Development,4.0,2.0,3.0,1,3
3599,46,Travel_Rarely,Research & Development,4.0,2.0,3.0,1,3
3600,34,Travel_Rarely,Sales,3.0,1.0,3.0,2,3
3600,34,Travel_Rarely,Sales,3.0,1.0,3.0,2,3
3601,51,Travel_Frequently,Research & Development,4.0,2.0,2.0,3,3
3601,51,Travel_Frequently,Research & Development,4.0,2.0,2.0,3,3
3602,59,Travel_Rarely,Research & Development,4.0,4.0,2.0,3,4
3602,59,Travel_Rarely,Research & Development,4.0,4.0,2.0,3,4
3603,34,Travel_Frequently,Sales,3.0,2.0,4.0,3,3
3603,34,Travel_Frequently,Sales,3.0,2.0,4.0,3,3
3604,28,Travel_Frequently,Research & Development,4.0,3.0,2.0,3,3
3604,28,Travel_Frequently,Research & Development,4.0,3.0,2.0,3,3
3605,44,Travel_Rarely,Research & Development,3.0,1.0,2.0,1,3
3605,44,Travel_Rarely,Research & Development,3.0,1.0,2.0,1,3
3606,34,Travel_Frequently,Sales,3.0,2.0,4.0,3,3
3606,34,Travel_Frequently,Sales,3.0,2.0,4.0,3,3
